day,p3,p15,p50,p85,p97
635,44.106,45.278,46.717,48.156,49.328
636,44.11,45.283,46.722,48.161,49.334
637,44.115,45.288,46.727,48.167,49.339
638,44.12,45.293,46.732,48.172,49.345
639,44.125,45.298,46.738,48.177,49.35
640,44.131,45.303,46.743,48.182,49.355
641,44.136,45.308,46.748,48.187,49.36
642,44.14,45.313,46.753,48.192,49.365
643,44.145,45.318,46.758,48.198,49.371
644,44.15,45.323,46.763,48.203,49.376
645,44.155,45.328,46.768,48.208,49.381
646,44.16,45.333,46.773,48.213,49.386
647,44.165,45.338,46.778,48.218,49.391
648,44.17,45.343,46.783,48.223,49.396
649,44.175,45.348,46.788,48.229,49.402
650,44.179,45.353,46.793,48.234,49.407
651,44.184,45.358,46.798,48.239,49.413
652,44.189,45.363,46.803,48.244,49.418
653,44.195,45.368,46.808,48.249,49.422
654,44.199,45.373,46.814,48.254,49.428
655,44.204,45.378,46.819,48.259,49.433
656,44.209,45.383,46.824,48.264,49.438
657,44.214,45.388,46.829,48.269,49.443
658,44.218,45.392,46.834,48.275,49.449
659,44.224,45.398,46.839,48.279,49.453
660,44.229,45.403,46.844,48.284,49.458
661,44.233,45.407,46.849,48.29,49.464
662,44.238,45.412,46.854,48.295,49.469
663,44.243,45.417,46.858,48.3,49.474
664,44.247,45.422,46.863,48.305,49.479
665,44.253,45.427,46.868,48.31,49.484
666,44.258,45.432,46.873,48.315,49.489
667,44.262,45.437,46.878,48.32,49.494
668,44.267,45.441,46.883,48.325,49.499
669,44.272,45.446,46.888,48.33,49.505
670,44.276,45.451,46.893,48.335,49.51
671,44.282,45.456,46.898,48.34,49.514
672,44.287,45.461,46.903,48.345,49.519
673,44.291,45.466,46.908,48.35,49.525
674,44.296,45.471,46.913,48.355,49.53
675,44.3,45.475,46.918,48.36,49.535
676,44.305,45.48,46.923,48.365,49.54
677,44.31,45.485,46.928,48.37,49.545
678,44.315,45.49,46.933,48.375,49.55
679,44.32,45.495,46.937,48.38,49.555
680,44.324,45.5,46.942,48.385,49.56
681,44.329,45.504,46.947,48.39,49.565
682,44.334,45.509,46.952,48.395,49.57
683,44.338,45.514,46.957,48.4,49.575
684,44.344,45.519,46.962,48.404,49.58
685,44.348,45.524,46.967,48.409,49.585
686,44.353,45.528,46.971,48.414,49.59
687,44.358,45.533,46.976,48.419,49.595
688,44.362,45.538,46.981,48.424,49.6
689,44.367,45.543,46.986,48.429,49.605
690,44.371,45.547,46.991,48.434,49.61
691,44.377,45.552,46.996,48.439,49.615
692,44.381,45.557,47,48.444,49.62
693,44.386,45.562,47.005,48.449,49.625
694,44.39,45.566,47.01,48.454,49.63
695,44.395,45.571,47.015,48.459,49.635
696,44.399,45.576,47.02,48.464,49.64
697,44.405,45.581,47.025,48.468,49.644
698,44.409,45.586,47.029,48.473,49.649
699,44.414,45.59,47.034,48.478,49.654
700,44.418,45.595,47.039,48.483,49.659
701,44.423,45.599,47.044,48.488,49.664
702,44.427,45.604,47.048,48.493,49.669
703,44.432,45.609,47.053,48.498,49.674
704,44.437,45.614,47.058,48.502,49.679
705,44.442,45.618,47.063,48.507,49.684
706,44.446,45.623,47.067,48.512,49.689
707,44.451,45.628,47.072,48.517,49.694
708,44.455,45.632,47.077,48.522,49.699
709,44.46,45.637,47.082,48.526,49.704
710,44.464,45.641,47.086,48.531,49.709
711,44.469,45.646,47.091,48.536,49.713
712,44.474,45.651,47.096,48.541,49.718
713,44.478,45.656,47.101,48.545,49.723
714,44.483,45.66,47.105,48.55,49.728
715,44.487,45.665,47.11,48.555,49.733
716,44.492,45.669,47.115,48.56,49.738
717,44.497,45.674,47.119,48.564,49.742
718,44.501,45.679,47.124,48.569,49.747
719,44.506,45.683,47.129,48.574,49.752
720,44.51,45.688,47.133,48.579,49.757
721,44.515,45.692,47.138,48.584,49.761
722,44.519,45.697,47.143,48.588,49.766
723,44.524,45.701,47.147,48.593,49.771
724,44.529,45.706,47.152,48.598,49.775
725,44.533,45.711,47.157,48.602,49.78
726,44.538,45.715,47.161,48.607,49.785
727,44.542,45.72,47.166,48.612,49.79
728,44.546,45.724,47.171,48.617,49.795
729,44.551,45.729,47.175,48.621,49.8
730,44.555,45.733,47.18,48.626,49.805
731,44.56,45.738,47.185,48.631,49.809
732,44.565,45.743,47.189,48.635,49.814
733,44.569,45.747,47.194,48.64,49.818
734,44.573,45.752,47.198,48.645,49.823
735,44.578,45.756,47.203,48.65,49.828
736,44.582,45.761,47.208,48.654,49.833
737,44.586,45.765,47.212,48.659,49.838
738,44.592,45.77,47.217,48.663,49.842
739,44.596,45.775,47.221,48.668,49.847
740,44.6,45.779,47.226,48.673,49.851
741,44.605,45.783,47.23,48.677,49.856
742,44.609,45.788,47.235,48.682,49.861
743,44.613,45.792,47.24,48.687,49.866
744,44.618,45.797,47.244,48.691,49.87
745,44.623,45.802,47.249,48.696,49.875
746,44.627,45.806,47.253,48.7,49.879
747,44.631,45.81,47.258,48.705,49.884
748,44.635,45.815,47.262,48.71,49.889
749,44.64,45.819,47.267,48.714,49.894
750,44.644,45.824,47.271,48.719,49.899
751,44.649,45.828,47.276,48.723,49.902
752,44.653,45.833,47.28,48.728,49.907
753,44.658,45.837,47.285,48.732,49.912
754,44.662,45.841,47.289,48.737,49.917
755,44.666,45.846,47.294,48.742,49.921
756,44.67,45.85,47.298,48.746,49.926
757,44.675,45.855,47.303,48.751,49.931
758,44.68,45.859,47.307,48.755,49.935
759,44.684,45.864,47.312,48.76,49.939
760,44.688,45.868,47.316,48.764,49.944
761,44.693,45.872,47.321,48.769,49.949
762,44.697,45.877,47.325,48.774,49.954
763,44.701,45.881,47.33,48.778,49.958
764,44.705,45.885,47.334,48.783,49.963
765,44.71,45.89,47.339,48.787,49.967
766,44.714,45.894,47.343,48.791,49.971
767,44.719,45.899,47.347,48.796,49.976
768,44.723,45.903,47.352,48.8,49.981
769,44.727,45.907,47.356,48.805,49.985
770,44.731,45.912,47.361,48.81,49.99
771,44.735,45.916,47.365,48.814,49.995
772,44.739,45.92,47.369,48.819,49.999
773,44.744,45.925,47.374,48.823,50.003
774,44.749,45.929,47.378,48.827,50.008
775,44.753,45.933,47.383,48.832,50.012
776,44.757,45.938,47.387,48.836,50.017
777,44.761,45.942,47.391,48.841,50.022
778,44.765,45.946,47.396,48.845,50.026
779,44.769,45.95,47.4,48.85,50.031
780,44.774,45.955,47.404,48.854,50.035
781,44.778,45.959,47.409,48.858,50.039
782,44.782,45.963,47.413,48.863,50.044
783,44.787,45.968,47.418,48.867,50.048
784,44.791,45.972,47.422,48.872,50.053
785,44.795,45.976,47.426,48.876,50.057
786,44.799,45.98,47.431,48.881,50.062
787,44.804,45.985,47.435,48.885,50.066
788,44.808,45.989,47.439,48.889,50.07
789,44.812,45.993,47.443,48.893,50.075
790,44.816,45.997,47.448,48.898,50.079
791,44.82,46.002,47.452,48.902,50.084
792,44.824,46.006,47.456,48.907,50.088
793,44.828,46.01,47.461,48.911,50.093
794,44.833,46.015,47.465,48.915,50.097
795,44.837,46.019,47.469,48.92,50.101
796,44.841,46.023,47.473,48.924,50.106
797,44.845,46.027,47.478,48.928,50.11
798,44.849,46.031,47.482,48.933,50.115
799,44.853,46.035,47.486,48.937,50.119
800,44.857,46.039,47.491,48.942,50.124
801,44.862,46.044,47.495,48.945,50.127
802,44.866,46.048,47.499,48.95,50.132
803,44.87,46.052,47.503,48.954,50.136
804,44.874,46.056,47.507,48.958,50.141
805,44.878,46.06,47.512,48.963,50.145
806,44.882,46.064,47.516,48.967,50.149
807,44.886,46.069,47.52,48.971,50.154
808,44.89,46.073,47.524,48.976,50.158
809,44.895,46.077,47.528,48.98,50.162
810,44.899,46.081,47.533,48.984,50.166
811,44.903,46.085,47.537,48.988,50.171
812,44.907,46.089,47.541,48.993,50.175
813,44.911,46.093,47.545,48.997,50.18
814,44.915,46.097,47.549,49.001,50.184
815,44.919,46.102,47.554,49.005,50.188
816,44.924,46.106,47.558,49.009,50.192
817,44.927,46.11,47.562,49.014,50.196
818,44.931,46.114,47.566,49.018,50.201
819,44.935,46.118,47.57,49.022,50.205
820,44.939,46.122,47.574,49.026,50.209
821,44.943,46.126,47.578,49.031,50.214
822,44.947,46.13,47.583,49.035,50.218
823,44.951,46.134,47.587,49.039,50.222
824,44.956,46.139,47.591,49.043,50.226
825,44.959,46.143,47.595,49.047,50.23
826,44.963,46.147,47.599,49.051,50.234
827,44.967,46.151,47.603,49.055,50.239
828,44.971,46.154,47.607,49.06,50.243
829,44.975,46.158,47.611,49.064,50.247
830,44.979,46.162,47.615,49.068,50.252
831,44.983,46.167,47.619,49.072,50.255
832,44.987,46.171,47.623,49.076,50.259
833,44.991,46.175,47.628,49.08,50.264
834,44.995,46.179,47.632,49.084,50.268
835,44.999,46.183,47.636,49.089,50.272
836,45.003,46.186,47.64,49.093,50.277
837,45.006,46.19,47.644,49.097,50.281
838,45.01,46.194,47.648,49.101,50.285
839,45.015,46.199,47.652,49.105,50.288
840,45.019,46.203,47.656,49.109,50.293
841,45.023,46.206,47.66,49.113,50.297
842,45.026,46.21,47.664,49.117,50.301
843,45.03,46.214,47.668,49.121,50.305
844,45.034,46.218,47.672,49.125,50.31
845,45.038,46.222,47.676,49.129,50.314
846,45.042,46.226,47.68,49.133,50.317
847,45.046,46.23,47.684,49.137,50.321
848,45.05,46.234,47.688,49.141,50.326
849,45.054,46.238,47.692,49.145,50.33
850,45.057,46.242,47.696,49.149,50.334
851,45.061,46.246,47.7,49.153,50.338
852,45.065,46.249,47.704,49.158,50.342
853,45.069,46.253,47.707,49.162,50.346
854,45.073,46.258,47.711,49.165,50.35
855,45.077,46.261,47.715,49.169,50.354
856,45.081,46.265,47.719,49.173,50.358
857,45.084,46.269,47.723,49.177,50.362
858,45.088,46.273,47.727,49.181,50.366
859,45.092,46.277,47.731,49.185,50.37
860,45.095,46.28,47.735,49.189,50.374
861,45.099,46.284,47.739,49.193,50.379
862,45.104,46.288,47.743,49.197,50.382
863,45.107,46.292,47.747,49.201,50.386
864,45.111,46.296,47.75,49.205,50.39
865,45.115,46.3,47.754,49.209,50.394
866,45.118,46.303,47.758,49.213,50.398
867,45.122,46.307,47.762,49.217,50.402
868,45.126,46.311,47.766,49.221,50.406
869,45.129,46.315,47.77,49.225,50.41
870,45.134,46.319,47.774,49.228,50.413
871,45.137,46.323,47.777,49.232,50.417
872,45.141,46.326,47.781,49.236,50.422
873,45.145,46.33,47.785,49.24,50.426
874,45.148,46.334,47.789,49.244,50.43
875,45.152,46.337,47.793,49.248,50.434
876,45.155,46.341,47.797,49.252,50.438
877,45.159,46.345,47.8,49.256,50.442
878,45.164,46.349,47.804,49.259,50.445
879,45.167,46.353,47.808,49.263,50.449
880,45.171,46.356,47.812,49.267,50.453
881,45.174,46.36,47.816,49.271,50.457
882,45.178,46.364,47.819,49.275,50.461
883,45.181,46.367,47.823,49.279,50.465
884,45.185,46.371,47.827,49.283,50.469
885,45.188,46.375,47.831,49.287,50.473
886,45.193,46.379,47.834,49.29,50.476
887,45.196,46.382,47.838,49.294,50.48
888,45.2,46.386,47.842,49.298,50.484
889,45.204,46.39,47.846,49.302,50.488
890,45.207,46.393,47.849,49.305,50.492
891,45.211,46.397,47.853,49.309,50.495
892,45.214,46.401,47.857,49.313,50.499
893,45.219,46.405,47.861,49.316,50.502
894,45.222,46.408,47.864,49.32,50.506
895,45.226,46.412,47.868,49.324,50.51
896,45.229,46.415,47.872,49.328,50.514
897,45.233,46.419,47.875,49.332,50.518
898,45.236,46.423,47.879,49.335,50.522
899,45.239,46.426,47.883,49.339,50.526
900,45.243,46.43,47.886,49.343,50.53
901,45.246,46.433,47.89,49.347,50.534
902,45.251,46.437,47.894,49.35,50.536
903,45.254,46.441,47.897,49.354,50.54
904,45.258,46.444,47.901,49.358,50.544
905,45.261,46.448,47.905,49.361,50.548
906,45.265,46.451,47.908,49.365,50.552
907,45.268,46.455,47.912,49.369,50.556
908,45.271,46.458,47.916,49.373,50.56
909,45.275,46.462,47.919,49.376,50.563
910,45.279,46.466,47.923,49.379,50.566
911,45.283,46.47,47.926,49.383,50.57
912,45.286,46.473,47.93,49.387,50.574
913,45.289,46.476,47.934,49.391,50.578
914,45.293,46.48,47.937,49.394,50.582
915,45.296,46.483,47.941,49.398,50.585
916,45.3,46.487,47.944,49.402,50.589
917,45.303,46.49,47.948,49.405,50.593
918,45.307,46.494,47.952,49.409,50.596
919,45.311,46.498,47.955,49.412,50.6
920,45.314,46.501,47.959,49.416,50.603
921,45.317,46.505,47.962,49.42,50.607
922,45.321,46.508,47.966,49.423,50.611
923,45.324,46.512,47.969,49.427,50.615
924,45.327,46.515,47.973,49.431,50.618
925,45.331,46.518,47.976,49.434,50.622
926,45.335,46.522,47.98,49.437,50.625
927,45.338,46.526,47.983,49.441,50.629
928,45.342,46.529,47.987,49.445,50.632
929,45.345,46.533,47.99,49.448,50.636
930,45.348,46.536,47.994,49.452,50.64
931,45.352,46.539,47.998,49.456,50.643
932,45.355,46.543,48.001,49.459,50.647
933,45.358,46.546,48.004,49.463,50.651
934,45.362,46.55,48.008,49.466,50.653
935,45.366,46.553,48.011,49.469,50.657
936,45.369,46.557,48.015,49.473,50.661
937,45.372,46.56,48.018,49.477,50.665
938,45.375,46.563,48.022,49.48,50.668
939,45.379,46.567,48.025,49.484,50.672
940,45.382,46.57,48.029,49.487,50.675
941,45.385,46.574,48.032,49.491,50.679
942,45.388,46.577,48.036,49.494,50.683
943,45.393,46.581,48.039,49.497,50.685
944,45.396,46.584,48.043,49.501,50.689
945,45.399,46.587,48.046,49.504,50.693
946,45.402,46.591,48.049,49.508,50.696
947,45.406,46.594,48.053,49.512,50.7
948,45.409,46.597,48.056,49.515,50.704
949,45.412,46.601,48.06,49.519,50.707
950,45.415,46.604,48.063,49.522,50.711
951,45.419,46.608,48.066,49.525,50.713
952,45.423,46.611,48.07,49.529,50.717
953,45.426,46.614,48.073,49.532,50.721
954,45.429,46.618,48.077,49.536,50.724
955,45.432,46.621,48.08,49.539,50.728
956,45.435,46.624,48.083,49.542,50.731
957,45.439,46.627,48.087,49.546,50.735
958,45.442,46.631,48.09,49.549,50.738
959,45.446,46.634,48.093,49.552,50.741
960,45.449,46.638,48.097,49.556,50.745
961,45.452,46.641,48.1,49.559,50.748
962,45.455,46.644,48.104,49.563,50.752
963,45.458,46.647,48.107,49.566,50.755
964,45.462,46.651,48.11,49.57,50.759
965,45.465,46.654,48.114,49.573,50.762
966,45.468,46.657,48.117,49.576,50.766
967,45.471,46.66,48.12,49.58,50.769
968,45.475,46.664,48.123,49.583,50.772
969,45.478,46.667,48.127,49.586,50.775
970,45.481,46.67,48.13,49.59,50.779
971,45.484,46.674,48.133,49.593,50.782
972,45.488,46.677,48.137,49.596,50.786
973,45.491,46.68,48.14,49.6,50.789
974,45.494,46.683,48.143,49.603,50.793
975,45.497,46.686,48.147,49.607,50.796
976,45.501,46.69,48.15,49.609,50.799
977,45.504,46.693,48.153,49.613,50.802
978,45.507,46.696,48.156,49.616,50.806
979,45.51,46.7,48.16,49.619,50.809
980,45.513,46.703,48.163,49.623,50.812
981,45.516,46.706,48.166,49.626,50.816
982,45.519,46.709,48.169,49.63,50.819
983,45.522,46.712,48.173,49.633,50.823
984,45.525,46.715,48.176,49.636,50.826
985,45.529,46.719,48.179,49.639,50.829
986,45.532,46.722,48.182,49.642,50.832
987,45.535,46.725,48.185,49.646,50.835
988,45.538,46.728,48.189,49.649,50.839
989,45.542,46.731,48.192,49.652,50.842
990,45.545,46.735,48.195,49.656,50.846
991,45.548,46.738,48.198,49.659,50.849
992,45.551,46.741,48.202,49.662,50.852
993,45.554,46.744,48.205,49.666,50.856
994,45.558,46.747,48.208,49.668,50.858
995,45.561,46.75,48.211,49.672,50.861
996,45.564,46.754,48.214,49.675,50.865
997,45.567,46.757,48.217,49.678,50.868
998,45.57,46.76,48.221,49.681,50.871
999,45.573,46.763,48.224,49.685,50.875
1000,45.576,46.766,48.227,49.688,50.878
1001,45.579,46.769,48.23,49.691,50.881
1002,45.582,46.772,48.233,49.694,50.885
1003,45.585,46.775,48.236,49.697,50.887
1004,45.588,46.779,48.24,49.7,50.891
1005,45.591,46.782,48.243,49.704,50.894
1006,45.594,46.785,48.246,49.707,50.897
1007,45.597,46.788,48.249,49.71,50.901
1008,45.6,46.791,48.252,49.713,50.904
1009,45.603,46.794,48.255,49.716,50.907
1010,45.606,46.797,48.258,49.72,50.91
1011,45.61,46.8,48.261,49.722,50.913
1012,45.613,46.803,48.264,49.726,50.916
1013,45.616,46.806,48.268,49.729,50.919
1014,45.619,46.809,48.271,49.732,50.922
1015,45.622,46.812,48.274,49.735,50.926
1016,45.625,46.815,48.277,49.738,50.929
1017,45.627,46.818,48.28,49.742,50.932
1018,45.63,46.821,48.283,49.745,50.936
1019,45.633,46.824,48.286,49.748,50.939
1020,45.637,46.828,48.289,49.751,50.941
1021,45.64,46.831,48.292,49.754,50.944
1022,45.643,46.834,48.295,49.757,50.948
1023,45.646,46.837,48.298,49.76,50.951
1024,45.649,46.84,48.301,49.763,50.954
1025,45.652,46.843,48.304,49.766,50.957
1026,45.654,46.846,48.308,49.769,50.961
1027,45.657,46.848,48.311,49.773,50.964
1028,45.66,46.851,48.314,49.776,50.967
1029,45.664,46.855,48.317,49.778,50.969
1030,45.667,46.858,48.32,49.781,50.972
1031,45.67,46.861,48.323,49.785,50.976
1032,45.673,46.864,48.326,49.788,50.979
1033,45.675,46.867,48.329,49.791,50.982
1034,45.678,46.869,48.332,49.794,50.985
1035,45.681,46.872,48.335,49.797,50.988
1036,45.684,46.875,48.338,49.8,50.991
1037,45.687,46.878,48.341,49.803,50.995
1038,45.691,46.882,48.344,49.806,50.997
1039,45.693,46.885,48.347,49.809,51
1040,45.696,46.887,48.35,49.812,51.003
1041,45.699,46.89,48.353,49.815,51.006
1042,45.702,46.893,48.356,49.818,51.009
1043,45.705,46.896,48.359,49.821,51.013
1044,45.707,46.899,48.362,49.824,51.016
1045,45.71,46.902,48.365,49.827,51.019
1046,45.713,46.905,48.368,49.83,51.022
1047,45.717,46.908,48.371,49.833,51.024
1048,45.72,46.911,48.373,49.836,51.027
1049,45.722,46.914,48.376,49.839,51.03
1050,45.725,46.917,48.379,49.842,51.034
1051,45.728,46.92,48.382,49.845,51.037
1052,45.731,46.922,48.385,49.848,51.04
1053,45.733,46.925,48.388,49.851,51.043
1054,45.736,46.928,48.391,49.854,51.046
1055,45.739,46.931,48.394,49.857,51.049
1056,45.743,46.934,48.397,49.86,51.051
1057,45.745,46.937,48.4,49.863,51.054
1058,45.748,46.94,48.403,49.866,51.057
1059,45.751,46.943,48.406,49.869,51.06
1060,45.754,46.945,48.409,49.872,51.063
1061,45.756,46.948,48.411,49.875,51.066
1062,45.759,46.951,48.414,49.877,51.07
1063,45.762,46.954,48.417,49.88,51.073
1064,45.765,46.957,48.42,49.883,51.076
1065,45.767,46.96,48.423,49.886,51.079
1066,45.771,46.963,48.426,49.889,51.081
1067,45.774,46.966,48.429,49.892,51.084
1068,45.776,46.968,48.432,49.895,51.087
1069,45.779,46.971,48.435,49.898,51.09
1070,45.782,46.974,48.437,49.901,51.093
1071,45.785,46.977,48.44,49.904,51.096
1072,45.787,46.98,48.443,49.907,51.099
1073,45.79,46.982,48.446,49.91,51.102
1074,45.793,46.985,48.449,49.913,51.105
1075,45.796,46.988,48.452,49.915,51.107
1076,45.799,46.991,48.455,49.918,51.11
1077,45.802,46.994,48.457,49.921,51.113
1078,45.804,46.997,48.46,49.924,51.116
1079,45.807,46.999,48.463,49.927,51.119
1080,45.81,47.002,48.466,49.93,51.122
1081,45.812,47.005,48.469,49.933,51.125
1082,45.815,47.008,48.472,49.935,51.128
1083,45.818,47.01,48.474,49.938,51.131
1084,45.821,47.014,48.477,49.941,51.133
1085,45.824,47.016,48.48,49.944,51.136
1086,45.827,47.019,48.483,49.947,51.139
1087,45.829,47.022,48.486,49.949,51.142
1088,45.832,47.024,48.488,49.952,51.145
1089,45.834,47.027,48.491,49.955,51.148
1090,45.837,47.03,48.494,49.958,51.151
1091,45.84,47.033,48.497,49.961,51.154
1092,45.842,47.035,48.5,49.964,51.157
1093,45.846,47.038,48.502,49.966,51.159
1094,45.849,47.041,48.505,49.969,51.162
1095,45.851,47.044,48.508,49.972,51.165
1096,45.854,47.047,48.511,49.975,51.167
1097,45.856,47.049,48.513,49.978,51.17
1098,45.859,47.052,48.516,49.98,51.173
1099,45.862,47.055,48.519,49.983,51.176
1100,45.864,47.057,48.522,49.986,51.179
1101,45.867,47.06,48.524,49.989,51.182
1102,45.869,47.063,48.527,49.992,51.185
1103,45.873,47.066,48.53,49.994,51.187
1104,45.876,47.068,48.533,49.997,51.19
1105,45.878,47.071,48.535,50,51.193
1106,45.881,47.074,48.538,50.003,51.196
1107,45.883,47.076,48.541,50.005,51.199
1108,45.886,47.079,48.544,50.008,51.201
1109,45.888,47.082,48.546,50.011,51.204
1110,45.891,47.084,48.549,50.014,51.207
1111,45.894,47.087,48.552,50.017,51.21
1112,45.897,47.09,48.555,50.019,51.212
1113,45.9,47.093,48.557,50.022,51.215
1114,45.902,47.095,48.56,50.024,51.218
1115,45.905,47.098,48.563,50.027,51.22
1116,45.907,47.101,48.565,50.03,51.223
1117,45.91,47.103,48.568,50.033,51.226
1118,45.912,47.106,48.571,50.036,51.229
1119,45.915,47.108,48.573,50.038,51.232
1120,45.917,47.111,48.576,50.041,51.235
1121,45.92,47.114,48.579,50.044,51.238
1122,45.923,47.117,48.581,50.046,51.239
1123,45.926,47.119,48.584,50.049,51.242
1124,45.929,47.122,48.587,50.052,51.245
1125,45.931,47.125,48.59,50.054,51.248
1126,45.934,47.127,48.592,50.057,51.251
1127,45.936,47.13,48.595,50.06,51.254
1128,45.939,47.132,48.597,50.063,51.256
1129,45.941,47.135,48.6,50.065,51.259
1130,45.944,47.137,48.603,50.068,51.262
1131,45.946,47.14,48.605,50.071,51.265
1132,45.95,47.143,48.608,50.073,51.267
1133,45.952,47.146,48.611,50.076,51.269
1134,45.954,47.148,48.613,50.078,51.272
1135,45.957,47.151,48.616,50.081,51.275
1136,45.959,47.153,48.619,50.084,51.278
1137,45.962,47.156,48.621,50.087,51.28
1138,45.964,47.158,48.624,50.089,51.283
1139,45.967,47.161,48.627,50.092,51.286
1140,45.969,47.163,48.629,50.095,51.289
1141,45.973,47.166,48.632,50.097,51.291
1142,45.975,47.169,48.634,50.1,51.293
1143,45.978,47.172,48.637,50.102,51.296
1144,45.98,47.174,48.64,50.105,51.299
1145,45.983,47.177,48.642,50.108,51.302
1146,45.985,47.179,48.645,50.11,51.304
1147,45.988,47.182,48.647,50.113,51.307
1148,45.99,47.184,48.65,50.116,51.31
1149,45.992,47.187,48.653,50.118,51.313
1150,45.995,47.189,48.655,50.121,51.315
1151,45.998,47.192,48.658,50.123,51.317
1152,46.001,47.195,48.66,50.126,51.32
1153,46.003,47.197,48.663,50.129,51.323
1154,46.006,47.2,48.666,50.131,51.325
1155,46.008,47.202,48.668,50.134,51.328
1156,46.01,47.205,48.671,50.136,51.331
1157,46.013,47.207,48.673,50.139,51.333
1158,46.015,47.21,48.676,50.142,51.336
1159,46.018,47.212,48.678,50.144,51.339
1160,46.02,47.215,48.681,50.147,51.341
1161,46.023,47.218,48.683,50.149,51.343
1162,46.026,47.22,48.686,50.152,51.346
1163,46.028,47.223,48.689,50.154,51.349
1164,46.031,47.225,48.691,50.157,51.351
1165,46.033,47.228,48.694,50.16,51.354
1166,46.035,47.23,48.696,50.162,51.357
1167,46.038,47.232,48.699,50.165,51.359
1168,46.04,47.235,48.701,50.168,51.362
1169,46.043,47.237,48.704,50.17,51.365
1170,46.045,47.24,48.706,50.173,51.367
1171,46.048,47.243,48.709,50.175,51.369
1172,46.051,47.245,48.711,50.177,51.372
1173,46.053,47.248,48.714,50.18,51.374
1174,46.056,47.25,48.716,50.183,51.377
1175,46.058,47.252,48.719,50.185,51.38
1176,46.06,47.255,48.721,50.188,51.382
1177,46.063,47.257,48.724,50.19,51.385
1178,46.065,47.26,48.726,50.193,51.388
1179,46.067,47.262,48.729,50.195,51.39
1180,46.07,47.265,48.731,50.198,51.393
1181,46.073,47.268,48.734,50.2,51.395
1182,46.075,47.27,48.736,50.203,51.397
1183,46.078,47.272,48.739,50.205,51.4
1184,46.08,47.275,48.741,50.208,51.403
1185,46.082,47.277,48.744,50.21,51.405
1186,46.085,47.28,48.746,50.213,51.408
1187,46.087,47.282,48.749,50.215,51.41
1188,46.089,47.284,48.751,50.218,51.413
1189,46.092,47.287,48.754,50.221,51.416
1190,46.094,47.289,48.756,50.223,51.418
1191,46.097,47.292,48.759,50.225,51.42
1192,46.1,47.294,48.761,50.228,51.423
1193,46.102,47.297,48.764,50.23,51.425
1194,46.104,47.299,48.766,50.233,51.428
1195,46.107,47.302,48.768,50.235,51.43
1196,46.109,47.304,48.771,50.238,51.433
1197,46.111,47.306,48.773,50.24,51.435
1198,46.114,47.309,48.776,50.243,51.438
1199,46.116,47.311,48.778,50.245,51.441
1200,46.118,47.313,48.781,50.248,51.443
1201,46.121,47.316,48.783,50.25,51.445
1202,46.124,47.319,48.786,50.252,51.447
1203,46.126,47.321,48.788,50.255,51.45
1204,46.128,47.323,48.79,50.257,51.452
1205,46.131,47.326,48.793,50.26,51.455
1206,46.133,47.328,48.795,50.262,51.458
1207,46.135,47.33,48.798,50.265,51.46
1208,46.137,47.333,48.8,50.267,51.463
1209,46.14,47.335,48.802,50.27,51.465
1210,46.142,47.337,48.805,50.272,51.468
1211,46.145,47.34,48.807,50.274,51.469
1212,46.147,47.343,48.81,50.277,51.472
1213,46.15,47.345,48.812,50.279,51.474
1214,46.152,47.347,48.814,50.282,51.477
1215,46.154,47.35,48.817,50.284,51.479
1216,46.156,47.352,48.819,50.287,51.482
1217,46.159,47.354,48.822,50.289,51.484
1218,46.161,47.357,48.824,50.291,51.487
1219,46.163,47.359,48.826,50.294,51.49
1220,46.166,47.361,48.829,50.296,51.492
1221,46.169,47.364,48.831,50.298,51.494
1222,46.171,47.366,48.834,50.301,51.496
1223,46.173,47.369,48.836,50.303,51.499
1224,46.175,47.371,48.838,50.306,51.501
1225,46.178,47.373,48.841,50.308,51.504
1226,46.18,47.375,48.843,50.311,51.506
1227,46.182,47.378,48.845,50.313,51.509
1228,46.184,47.38,48.848,50.315,51.511
1229,46.186,47.382,48.85,50.318,51.514
1230,46.189,47.385,48.852,50.32,51.516
1231,46.191,47.387,48.855,50.323,51.518
1232,46.194,47.39,48.857,50.325,51.52
1233,46.196,47.392,48.859,50.327,51.523
1234,46.199,47.394,48.862,50.329,51.525
1235,46.201,47.396,48.864,50.332,51.527
1236,46.203,47.399,48.866,50.334,51.53
1237,46.205,47.401,48.869,50.337,51.532
1238,46.207,47.403,48.871,50.339,51.535
1239,46.21,47.405,48.873,50.341,51.537
1240,46.212,47.408,48.876,50.344,51.54
1241,46.214,47.41,48.878,50.346,51.542
1242,46.217,47.413,48.88,50.348,51.544
1243,46.219,47.415,48.883,50.35,51.546
1244,46.221,47.417,48.885,50.353,51.549
1245,46.224,47.419,48.887,50.355,51.551
1246,46.226,47.422,48.89,50.358,51.553
1247,46.228,47.424,48.892,50.36,51.556
1248,46.23,47.426,48.894,50.362,51.558
1249,46.232,47.428,48.897,50.365,51.561
1250,46.234,47.431,48.899,50.367,51.563
1251,46.237,47.433,48.901,50.369,51.566
1252,46.239,47.435,48.903,50.372,51.568
1253,46.242,47.438,48.906,50.374,51.569
1254,46.244,47.44,48.908,50.376,51.572
1255,46.246,47.442,48.91,50.378,51.574
1256,46.248,47.444,48.913,50.381,51.577
1257,46.251,47.447,48.915,50.383,51.579
1258,46.253,47.449,48.917,50.385,51.582
